"_unit_id","category","category:confidence","image_url"
851514412,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39345/94a013cbe4e54e9e9ff5551c3aa24f15.jpg.png"
851514413,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39347/802db3edfdd143cf9dd0857b392c2017.jpg.png"
851514414,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39349/ec9403918f4f4090a2f004d8022e5e48.jpg.png"
851514415,"plain",0.6634,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39350/81f88b74c8c848a081934dc844ff1d4b.jpg.png"
851514416,"polka dot",0.7556,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39351/9b17eeb9090a47529a67d5669d76a56d.jpg.png"
851514417,"stripes",0.3528,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39354/98982deba518446b88cb2cbf09435ca1.jpg.png"
851514418,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39357/88ac7fd77e65445fac4acf6e32eb9deb.jpg.png"
851514419,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39358/ee24a5edeb574d4cba8a954413bec35b.jpg.png"
851514420,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39359/f7a16cc77ba0455c9141856bd3b79e23.jpg.png"
851514421,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39361/e428d9e3e62147a7a054a9d6c88526b9.jpg.png"
851514422,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39362/f50c0070f73c48cb9531c6d61ab35d14.jpg.png"
851514423,"tribal",0.3528,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39363/97aa3c70db234cf1916028973a06d064.jpg.png"
851514424,"floral",0.3489,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39364/12cf67cb695848bba51e4f0399b6e19c.jpg.png"
851514425,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39368/6eb200adfdc44860b39193e87b96621d.jpg.png"
851514426,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39369/1d19ee1035234e59be63527186b2652b.jpg.png"
851514427,"cartoon",0.6765,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39370/914fc0a6942248828fad2463213844b8.jpg.png"
851514428,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39372/72b748c1f2f64d80bb2bb8f488abf738.jpg.png"
851514429,"plain",0.7397,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39376/b31ccada1f5d4ace8e0a7c43dcae63e4.jpg.png"
851514430,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39378/8af9951307e54a9db897b994b227326b.jpg.png"
851514431,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39379/6e05eb3c94d94266945bbfcc2ed11e8d.jpg.png"
851514432,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39384/2e355e2197cb46f6a65effb068267b58.jpg.png"
851514433,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39386/1b022772e8a94b7da150e0aafcc437ae.jpg.png"
851514434,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39388/0e993e312b0e41dcb59a1bc3e0b605a7.jpg.png"
851514435,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39389/2b7de17d3db94913aeef66ffb896b4e6.jpg.png"
851514436,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39392/15c89fa4c1b84ab0ba60c7cc3ace19c7.jpg.png"
851514437,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39394/92b2a9b02416432698c7ea4b60a35981.jpg.png"
851514438,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39395/6eaa8de1792f413daf0fa351247794fa.jpg.png"
851514439,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39396/5a6f657fdc6b408cae0fce54f9c33a3a.jpg.png"
851514440,"plain",0.6827,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39397/1c13f5a971164e51b7825481f4f9b4ae.jpg.png"
851514441,"floral",0.6857,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39398/a58b6c8735a740aebac00cbdcbfd3405.jpg.png"
851514442,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39399/79439a34a10d449e97431d249d7633c4.jpg.png"
851514443,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39402/74be725674b642978417a8a07fba2d56.jpg.png"
851514444,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39403/85d3ca3daedf441c9b632afaa7919458.jpg.png"
851514445,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39405/876d48150c2d41d49ab65e3ed1bf6ac9.jpg.png"
851514446,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39407/fe3a7f9827494252acb5dfd26a04ad94.jpg.png"
851514447,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39408/848c8bc7a03d4967bdba9df1f936d180.jpg.png"
851514448,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39409/0ff6c018060042eea940c2ae728cd43e.jpg.png"
851514449,"geometry",0.6566,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39410/07d773fddc6049d587a1fb7411a5cbb6.jpg.png"
851514450,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39411/947a5a2c4b914b7e8ee37f14e0944d90.jpg.png"
851514451,"animal",0.3426,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39414/c23b8fc0fb434b8da02aa1a970158238.jpg.png"
851514452,"cartoon",0.6699,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39415/c3aa0c2f04924b6fa66d3ad919181560.jpg.png"
851514453,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39416/7701111d6322465ea9f36ffd49766e44.jpg.png"
851514454,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39419/38ca2cf701ca4c18874283899dfd0528.jpg.png"
851514455,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39420/9acfdda1ae3d4a10a81f40fba433c244.jpg.png"
851514456,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39421/a6014929228f4f7e87f17cfc7e87893b.jpg.png"
851514457,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39422/321df7a41eb749a5bd294b39085ff789.jpg.png"
851514458,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39423/f327c5f1df8847d4a42e1002837a0251.jpg.png"
851514459,"plain",0.6915,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39424/c05637e88a69434c98f26e594fcbf9b0.jpg.png"
851514460,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39427/7ae39cd2dcf4465186c9b79ab333e14c.jpg.png"
851514461,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39431/46d6d8cb5ec9470f96824021567ec153.jpg.png"
851514462,"chevron",0.6827,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39432/afbf958b1c97487ea3a73de16e08c6ca.jpg.png"
851514463,"floral",0.3551,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39433/b46b9caf88e744cd9bd8bb63ab3a2689.jpg.png"
851514464,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39434/471f1f2375fb4e37a9ebf2983e5e6e7c.jpg.png"
851514465,"ikat",0.6765,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39436/ae1b1e679af5424c9c8958c781343d52.jpg.png"
851514466,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39438/eee05f23080a4655a5f394ea0173aa9d.jpg.png"
851514467,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39440/cf8b0ae74cf148119c13ac32da07203a.jpg.png"
851514468,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39441/133c0ff818a94320b9f797a64b5882f4.jpg.png"
851514469,"OTHER",0.3469,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39444/06287c93253941a384216febaaf5c471.jpg.png"
851514470,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39445/110762158d47439eafe314f88b121ddb.jpg.png"
851514471,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39446/d4795a380f454cef8037c0b4818567b8.jpg.png"
851514472,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39447/443526f56fc24a208086b0e756fcbe23.jpg.png"
851514473,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39449/456c27305a474eb0b62f2bba54aeed88.jpg.png"
851514474,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39451/1af9c170bb8f4ac09f1ab24a47248658.jpg.png"
851514475,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39454/3be402a95c8e428e898badfa500c94c6.jpg.png"
851514476,"floral",0.71,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39455/409cbb8ab20d4da889e9ed2c6356c44b.jpg.png"
851514477,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39457/94409ca1a5674aeda973c2fd2d9c384f.jpg.png"
851514478,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39458/7b957959f7b4438ba494b6ee006649aa.jpg.png"
851514479,"OTHER",0.3449,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39460/7d96f84f47194681af3b2a4d1982a242.jpg.png"
851514480,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39461/298ce48c6bd3427981224d8c6703e66d.jpg.png"
851514481,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39462/e5fa799a9b774bd396961d6726399b74.jpg.png"
851514482,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39463/d27782cce6d747f78b7f3c2f1aead849.jpg.png"
851514483,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39467/fa3ab04e2df04f37ab91b93d3d215773.jpg.png"
851514484,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39468/e25aaf9e00e74f9d92d42ff27365df25.jpg.png"
851514485,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39469/e719cee6772840bfaa0f5460cb543e68.jpg.png"
851514486,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39470/1af8801150af44dc8cc0ed4a45d88c70.jpg.png"
851514487,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39471/c448bf76971e4c57a6d03c70287f592c.jpg.png"
851514488,"plain",0.5131,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39472/5f4cab38120e4dd5a00cce6d7bdc9ef8.jpg.png"
851514489,"floral",0.6762,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39475/78915940af98473fbebd9ef7a3b0e304.jpg.png"
851514490,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39477/2de2dc1c59ff4647a3714e907e67a540.jpg.png"
851514491,"ikat",0.6538,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39479/eaacd77098804fb8beaba58df593c647.jpg.png"
851514492,"plain",0.3731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39481/a374f9d61a2943588f5deafb1fc62fa6.jpg.png"
851514493,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39482/82778ab1a2df4fb4a35761d82796f8a9.jpg.png"
851514494,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39483/29701dbe09794aaeaedaac7fc17b1aee.jpg.png"
851514495,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39485/bb9e62284c42415580425138fb7e177b.jpg.png"
851514496,"polka dot",0.6615,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39486/5eb7011e08074be0915844d92641e14d.jpg.png"
851514497,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39487/a8a57fde5fc74db49af98da8e4a396db.jpg.png"
851514498,"squares",0.6449,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39488/759da4437c2a416cafb293b20adfc3c8.jpg.png"
851514499,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39489/4aaa202d8382466a9eef1a38b93cb4cc.jpg.png"
851514500,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39493/6952b9080a134557afe2df7f1279fb96.jpg.png"
851514501,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39494/b65f0a8ae9134cae9ebf04da4f47f825.jpg.png"
851514502,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39495/145e4a3122fd42febe1eae92bbfdf736.jpg.png"
851514503,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39497/e4f3fd732b724cb49578cf641334260a.jpg.png"
851514504,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39498/65319e72cc3f4da38148a9a07e411c2c.jpg.png"
851514505,"cartoon",0.3558,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39499/63a2be0736d84de38d86102cb548efb2.jpg.png"
851514506,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39500/8f34655d8136410296713a0a2bbfe774.jpg.png"
851514507,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39502/d7f95c5972154c229eeb1b74028b7f9e.jpg.png"
851514508,"plain",0.7518,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39504/181749630f4d4cd1a3f86cfff7ab1955.jpg.png"
851514509,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39506/4e5238bdda5a40d6bda36a1f3b17a53c.jpg.png"
851514510,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39507/65c84bc574c342ecbe86b93eb9044301.jpg.png"
851514511,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39508/a06af297f7fb4016874f06e6ad4f31d8.jpg.png"
851514512,"ikat",0.6531,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39509/7b6aee8a26944588898198827b7aa0c6.jpg.png"
851514513,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39510/e58a201c2e4443fd810b05bf4a993efa.jpg.png"
851514514,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39511/5a5c5c8429f6449a9cbb58af005001c8.jpg.png"
851514515,"cartoon",0.3396,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39512/ab9fb7f921de453397f7e88712efa3d4.jpg.png"
851514516,"animal",0.3691,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39515/aea5e9c6eda6413b9946e10a3431db92.jpg.png"
851514517,"tribal",0.3477,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39516/5c9afa503bde41c3bb5368e4331acb5d.jpg.png"
851514518,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39517/4c0d1babe46448a69b0a3d3c4593268e.jpg.png"
851514519,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39518/4c52429497e14628b763b613f0b37226.jpg.png"
851514520,"floral",0.6822,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39519/76d40ba2e92f4a8490c1f3b36a7d796e.jpg.png"
851514521,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39520/184158768845472c8da075659a104809.jpg.png"
851514522,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39521/d8120dca8dc1428a84e0be38afd892cd.jpg.png"
851514523,"squares",0.65,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39522/0e9d347261df407a892309e041f7e790.jpg.png"
851514524,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39523/7a2cdd74a95342d484990a7a30a9b9e0.jpg.png"
851514525,"ikat",0.3579,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39524/640ddfc1b5d94c05bb4ed32f41f02aab.jpg.png"
851514526,"cartoon",0.6538,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39526/f518dc9e4dcd40378add2dc62cfc3c2c.jpg.png"
851514527,"plain",0.6609,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39527/1294cc00795248168d29de4682208d82.jpg.png"
851514528,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39528/c96d5bfc2a2149bb88a7ae599534a7fe.jpg.png"
851514529,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39529/1c303c7c684b4893b145fe03d4e4cc33.jpg.png"
851514530,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39531/4b9c831be0624bc7aa7ddc625837a6a6.jpg.png"
851514531,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39532/cd82f2c8a8794ba78730ca533fc83dd4.jpg.png"
851514532,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39533/bb8f145b44dd4c8c80b5eea6f220c41b.jpg.png"
851514533,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39534/0361243399984dd5b7c8766aa5cd849e.jpg.png"
851514534,"floral",0.6289,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39536/5e3d1c0453854a09b3fdd4732573a5e2.jpg.png"
851514535,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39537/bb12e4621b204cecb8f0a7e78f7328e9.jpg.png"
851514536,"stripes",0.7019,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39538/a0fb182f86764ab185dc6ebdd7afa38e.jpg.png"
851514537,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39539/2f03146ba4cf451d96207a640facb857.jpg.png"
851514538,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39541/ac98d65a647d4d5c8264609aa4751b69.jpg.png"
851514539,"tribal",0.3477,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39542/ced56a9920f340e69a204dc1c9d4f144.jpg.png"
851514540,"floral",0.7129,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39544/da9b4c2cdf174212ba24758a3a6dd20f.jpg.png"
851514541,"floral",0.6519,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39545/6b3ffd8c85dc459d8c3e0f7faac3a82a.jpg.png"
851514542,"ikat",0.6852,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39546/f947e602fc5a4819bd424e044a808d72.jpg.png"
851514543,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39548/e947e4de0dfc4f22af7dd89ca4bbd622.jpg.png"
851514544,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39551/a6399e0ed0f448348b1ca761603ab00a.jpg.png"
851514545,"stripes",0.3468,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39552/669daa1793f64491bc39a1ce4d16261e.jpg.png"
851514546,"floral",0.6476,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39553/95d8a95cff0b46e3b4c0f0aa23849def.jpg.png"
851514547,"floral",0.6667,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39556/1cb39f0d1aaa421798f5dc646b2b3a3b.jpg.png"
851514548,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39557/51c50fd3f2504dcb9e14be5a1e06a7fd.jpg.png"
851514549,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39559/6af520fbd07f4d069b9339f9165d9b51.jpg.png"
851514550,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39560/e8e0294ceb0541249a128cab8e1ff703.jpg.png"
851514551,"floral",0.6615,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39561/a103597428684e108094a5715231e51c.jpg.png"
851514552,"floral",0.7,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39562/86b3d470e5c6411f989a1b41d1d34d7e.jpg.png"
851514553,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39565/1c23f306fd164d278c27c35f6261a1fb.jpg.png"
851514554,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39566/2514ca3dc11b4884a24c8acdc86004f4.jpg.png"
851514555,"polka dot",0.6863,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39567/a7e3fe0ab8354f28a1b362afc37a2d9c.jpg.png"
851514556,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39568/a211489313d546a18a004c3c9cd0201f.jpg.png"
851514557,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39569/ad3c4495e53445f9a80c24eeb45d9179.jpg.png"
851514558,"stripes",0.6569,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39570/3485e0c00f624f9592ee6f64dcbd2481.jpg.png"
851514559,"ikat",0.7,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39571/551c146a4b3145e19e30def566bfd117.jpg.png"
851514560,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39572/60341a27e8e340beb34104c25a5d744d.jpg.png"
851514561,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39575/3e0da8640c454fa2a6c9889a8e919580.jpg.png"
851514562,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39576/7ae8c839766c474693802abd4fd179d6.jpg.png"
851514563,"OTHER",0.3663,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39577/4d2ce6590c4e4eb49e1edae64dfc782e.jpg.png"
851514564,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39578/069414a900ae47c280c12b8d981077df.jpg.png"
851514565,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39581/85f014b47d1742b58bd6e7867f0a9d2c.jpg.png"
851514566,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39584/ae5da23445214ccd80dadb5e71b7e44c.jpg.png"
851514567,"geometry",0.6851,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39585/ac57925085d44d408cc48dbf17a8ecc2.jpg.png"
851514568,"floral",0.3579,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39586/4cd0284cfabe4c60ab3c2f60c243715d.jpg.png"
851514569,"ikat",0.3559,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39590/788834d19cbb43e689902c3cf917be3c.jpg.png"
851514570,"ikat",0.3551,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39592/266843e5710d4c9fa48de938b7ba4da6.jpg.png"
851514571,"floral",0.666,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39593/235b141183ab40ec8d7f52289ffac8f6.jpg.png"
851514572,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39594/c2771887010a4a9e814de85566659f86.jpg.png"
851514573,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39597/ccdd50edcb01431c9eb304a8c1f47d42.jpg.png"
851514574,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39598/c6eb507f782942a5bd561de29c288d50.jpg.png"
851514575,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39599/e733242d3180496dbf99d14cbe272a7e.jpg.png"
851514576,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39600/7b12949cb7144d86b3623336eb6f1443.jpg.png"
851514577,"floral",0.6961,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39604/41f0e76707ea4907925e781ad0f4050b.jpg.png"
851514578,"OTHER",0.3491,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39605/e0bf7544d35849268d10f046cea072ec.jpg.png"
851514579,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39606/808fbae24afe470f8082b2ed2382cd26.jpg.png"
851514580,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39608/021c34fa16dd4c46ba1b7c75fc4ecd51.jpg.png"
